,Customer_ID,Age,Annual_Income,Monthly_Income,Monthly_Spending,Savings,Checking_Balance,Credit_Score,Credit_Card_Spending,Loan_Amount,Number_of_Loans,Investment_Amount,Debt_to_Income_Ratio,Transaction_Frequency,Financial_Risk_Score,Behavior_Segment,Cluster,Behaviour
8659,8660,37,1690146.14,140845.51,34408.8,790468.15,133884.88,815,13242.04,469973.17,2,703461.97,0.149,86,19.71,Investor,0,Normal
8660,8661,46,1017837.01,84819.75,40831.12,262773.06,298154.21,700,10628.72,278720.11,0,180084.09,0.334,57,51.69,Middle_Class,1,Premium
8661,8662,34,540642.09,45053.51,18302.29,142599.07,136072.04,715,4732.92,330458.15,1,72587.09,0.273,68,30.28,Middle_Class,1,Premium
8662,8663,26,276396.04,23033.0,13713.21,24488.89,273172.08,695,4312.89,81504.25,0,17285.87,0.482,28,58.1,Young_Budget,1,Premium
8663,8664,46,790992.96,65916.08,26983.7,269734.22,163248.47,735,12364.72,235483.39,2,56872.36,0.382,43,45.34,Middle_Class,1,Premium
8664,8665,51,796253.97,66354.5,27067.78,267991.85,199984.07,754,13476.76,353227.93,1,91813.71,0.156,68,41.05,Middle_Class,1,Premium
8665,8666,39,881669.43,73472.45,31530.57,163010.65,60985.23,721,10806.43,175664.99,2,141312.89,0.31,28,52.51,Middle_Class,1,Premium
8666,8667,56,1592778.3,132731.52,48540.75,466393.92,28540.31,799,12103.69,104662.49,2,575900.15,0.269,49,13.93,High_Income,0,Normal
8667,8668,23,431180.54,35931.71,16830.94,42196.36,52751.79,671,6263.83,195406.71,2,18613.16,0.206,29,79.14,Young_Budget,1,Premium
8668,8669,50,351384.56,29282.05,11612.91,105144.72,34489.82,744,3995.07,352632.8,2,68937.52,0.34,62,58.58,Middle_Class,1,Premium
8669,8670,33,2127318.1,177276.51,51252.89,1042240.91,129199.5,817,14539.54,154887.65,0,647546.74,0.083,98,29.13,Investor,0,Normal
8670,8671,36,457428.58,38119.05,24436.72,10772.22,159947.2,595,17869.92,603659.66,4,21757.6,0.592,32,91.76,High_Risk,1,Premium
8671,8672,23,367679.43,30639.95,16657.39,48470.56,148547.53,703,8889.17,177556.73,0,4184.77,0.381,34,63.71,Young_Budget,1,Premium
8672,8673,45,766843.42,63903.62,31634.94,149519.23,164323.92,805,11298.01,52002.31,1,148596.49,0.265,44,42.88,Middle_Class,1,Premium
8673,8674,24,311924.27,25993.69,12046.3,33923.01,251967.75,712,4098.49,116926.58,1,20126.39,0.31,41,55.19,Young_Budget,1,Premium
8674,8675,22,480537.97,40044.83,23157.14,72366.92,202859.72,665,9609.17,58884.23,1,17976.44,0.497,44,61.02,Young_Budget,1,Premium
8675,8676,46,800768.75,66730.73,34066.9,160370.27,197369.69,685,11539.1,486292.43,2,66681.02,0.37,47,54.35,Middle_Class,1,Premium
8676,8677,21,484957.45,40413.12,24878.47,59579.42,34376.42,634,11208.33,8961.71,0,7705.74,0.42,31,83.37,Young_Budget,1,Premium
8677,8678,56,1366733.28,113894.44,29149.99,528638.64,207421.42,818,10252.48,937155.55,1,393056.51,0.182,60,32.7,High_Income,0,Normal
8678,8679,29,661185.22,55098.77,20090.56,102374.9,107245.01,683,9249.61,457541.17,2,78537.73,0.238,49,54.13,Middle_Class,1,Premium
8679,8680,34,439705.15,36642.1,24512.65,41053.67,14357.52,653,12161.55,105181.62,1,27183.49,0.457,39,63.62,Young_Budget,1,Premium
8680,8681,24,386354.9,32196.24,20552.5,47682.67,69240.3,769,8111.82,249069.78,3,21997.63,0.259,30,59.51,Young_Budget,1,Premium
8681,8682,56,1367526.87,113960.57,26286.12,618310.87,297217.45,820,4608.85,334813.62,1,774037.88,0.08,96,14.21,Investor,0,Normal
8682,8683,21,451025.86,37585.49,21452.29,59476.3,97541.2,687,6762.55,174413.05,1,7015.05,0.278,31,84.57,Young_Budget,1,Premium
8683,8684,41,2065140.63,172095.05,55609.55,520412.73,36180.97,793,11399.64,533845.57,1,606812.17,0.121,83,32.55,High_Income,0,Normal
8684,8685,50,1080610.78,90050.9,38052.12,311099.27,267785.91,706,17387.07,327834.62,4,121002.07,0.336,29,39.26,Middle_Class,1,Premium
8685,8686,62,1611593.01,134299.42,59395.26,421479.41,71413.75,787,15388.9,596468.1,0,621686.78,0.214,63,18.87,High_Income,0,Normal
8686,8687,40,644133.61,53677.8,18893.69,199456.6,239870.94,764,9049.23,339084.2,2,125616.96,0.224,30,40.47,Middle_Class,1,Premium
8687,8688,31,233287.06,19440.59,12417.79,21429.25,215651.49,575,6807.03,206561.96,1,14457.05,0.486,39,57.82,Young_Budget,1,Premium
8688,8689,32,256708.83,21392.4,10300.7,30474.83,203573.33,668,4947.76,186556.38,1,12962.18,0.329,31,56.03,Young_Budget,1,Premium
8689,8690,34,369980.08,30831.67,16250.49,42165.97,191509.96,642,5479.38,27911.15,0,22648.99,0.406,26,70.27,Young_Budget,1,Premium
8690,8691,31,620570.58,51714.22,19445.14,155926.41,123613.2,676,7785.78,75247.63,1,81568.08,0.305,49,52.78,Middle_Class,1,Premium
8691,8692,36,2526000.38,210500.03,55768.33,1215251.95,177635.25,788,12036.97,176875.67,1,413714.23,0.118,99,31.55,High_Income,0,Normal
8692,8693,31,837025.4,69752.12,35200.47,155711.41,286811.98,721,15726.73,252229.63,1,49956.52,0.396,51,50.56,Middle_Class,1,Premium
8693,8694,23,432642.4,36053.53,18835.11,32442.82,124396.79,663,5883.51,65452.64,0,24563.24,0.362,27,72.94,Young_Budget,1,Premium
8694,8695,37,960431.22,80035.94,28732.14,299680.58,115290.8,724,7798.06,402183.75,0,101557.04,0.252,38,54.17,Middle_Class,1,Premium
8695,8696,58,2187329.62,182277.47,58858.86,619073.25,170253.46,758,12924.45,227659.47,3,606926.09,0.2,57,28.21,High_Income,0,Normal
8696,8697,49,710987.39,59248.95,45220.96,40188.2,178433.23,590,26981.78,452097.68,1,12054.11,0.484,18,97.87,High_Risk,1,Premium
8697,8698,64,1950388.76,162532.4,54262.38,608475.57,134657.56,777,19913.77,797426.35,1,344480.53,0.236,51,23.9,High_Income,0,Normal
8698,8699,50,429600.5,35800.04,19536.18,124923.41,237180.34,700,6681.32,104076.8,0,63091.56,0.168,39,45.96,Middle_Class,1,Premium
8699,8700,49,2131729.54,177644.13,78960.36,769232.77,202159.74,794,15990.51,658626.36,2,845620.3,0.254,91,16.47,High_Income,0,Normal
8700,8701,45,150000.0,12500.0,5000.0,2967.67,70138.78,579,1316.04,768469.72,3,1230.37,0.794,29,88.93,High_Risk,1,Premium
8701,8702,53,1590606.03,132550.5,32824.83,591762.78,253899.87,762,7753.89,461363.74,1,753387.23,0.215,91,25.45,Investor,0,Normal
8702,8703,32,850013.93,70834.49,25210.9,284568.94,11954.45,729,11777.29,278184.54,0,121607.8,0.305,54,57.67,Middle_Class,1,Premium
8703,8704,26,534612.37,44551.03,25933.62,34092.81,86151.18,706,12755.18,1114.64,1,16903.44,0.31,32,74.13,Young_Budget,1,Premium
8704,8705,41,940091.06,78340.92,29181.65,199856.87,260600.02,710,9092.05,190808.3,0,169796.34,0.273,43,55.8,Middle_Class,1,Premium
8705,8706,28,678533.32,56544.44,27007.89,105395.46,192323.87,757,9602.09,182065.0,0,69637.85,0.36,49,52.04,Middle_Class,1,Premium
8706,8707,51,1478811.81,123234.32,29598.52,497317.3,101049.03,814,9324.2,285097.45,0,977016.16,0.089,113,15.61,Investor,0,Normal
8707,8708,37,672394.9,56032.91,26240.47,178765.39,151032.49,790,10504.36,496036.32,0,64630.25,0.241,60,31.41,Middle_Class,1,Premium
8708,8709,26,285763.29,23813.61,14113.89,17752.0,72709.4,687,6205.59,47719.74,0,14386.9,0.258,20,76.43,Young_Budget,1,Premium
8709,8710,63,2224335.77,185361.31,47240.6,863310.08,257133.95,771,19440.59,847875.49,3,779331.77,0.22,60,32.19,High_Income,0,Normal
8710,8711,60,1668164.91,139013.74,47516.91,595844.15,91396.78,841,12711.55,81489.29,1,1125698.48,0.105,100,25.78,Investor,0,Normal
8711,8712,50,730142.51,60845.21,23352.53,173544.34,227090.15,706,11231.16,396571.82,2,111659.02,0.345,57,42.39,Middle_Class,1,Premium
8712,8713,50,2186618.66,182218.22,54213.3,1086701.61,233481.93,805,10948.42,761812.89,1,534919.21,0.166,79,12.29,High_Income,0,Normal
8713,8714,43,808656.2,67388.02,27656.04,141658.66,155402.09,720,7452.33,144780.14,2,148346.13,0.379,44,43.02,Middle_Class,1,Premium
8714,8715,63,1742154.4,145179.53,32440.71,913694.49,57923.83,839,11091.37,119833.67,1,695292.08,0.247,84,29.12,Investor,0,Normal
8715,8716,64,1254775.89,104564.66,22997.23,434647.51,152559.56,773,4145.15,619446.77,1,528029.96,0.081,81,27.67,Investor,0,Normal
8716,8717,32,925075.27,77089.61,36924.34,317635.69,259940.93,750,18204.41,143873.99,0,115769.54,0.331,34,49.9,Middle_Class,1,Premium
8717,8718,40,981817.69,81818.14,26011.26,361733.7,201770.68,795,6104.96,162018.74,1,323486.51,0.235,41,33.65,High_Income,1,Premium
8718,8719,61,1389540.0,115795.0,26599.82,762086.06,49454.85,792,7888.65,171890.1,2,427469.93,0.125,115,12.93,Investor,0,Normal
8719,8720,30,724247.1,60353.92,21145.51,208169.63,285202.06,730,8645.5,157528.39,2,74487.48,0.316,68,35.38,Middle_Class,1,Premium
8720,8721,42,591783.69,49315.31,18002.7,108173.19,54415.46,703,7703.94,184359.96,0,53159.36,0.33,48,59.27,Middle_Class,1,Premium
8721,8722,42,1586377.58,132198.13,47093.19,632669.45,98064.8,791,18568.68,654023.39,0,616983.48,0.089,56,11.57,Investor,0,Normal
8722,8723,23,330857.78,27571.48,13131.6,55281.63,166683.72,671,7145.56,63594.3,0,25070.06,0.416,30,59.84,Young_Budget,1,Premium
8723,8724,34,622084.89,51840.41,22359.16,199174.64,137146.2,776,9542.5,373744.26,0,73617.55,0.299,36,51.22,Middle_Class,1,Premium
8724,8725,62,1751907.64,145992.3,36428.69,947270.37,264737.72,791,14051.62,504291.13,1,1016501.41,0.222,117,17.49,Investor,0,Normal
8725,8726,46,1505837.97,125486.5,31506.96,751445.19,140969.34,812,7621.72,891012.36,0,471475.35,0.111,48,30.11,High_Income,0,Normal
8726,8727,48,760902.68,63408.56,22827.08,167914.55,142109.32,642,10159.18,398930.57,3,115089.59,0.239,26,50.08,Middle_Class,1,Premium
8727,8728,27,345321.98,28776.83,14107.56,68165.46,158880.72,657,7274.43,191746.22,0,18348.72,0.28,35,83.01,Young_Budget,1,Premium
8728,8729,28,685619.47,57134.96,21051.4,205829.6,281960.72,720,9072.03,262595.79,2,134314.92,0.169,44,46.88,Middle_Class,1,Premium
8729,8730,53,805621.09,67135.09,25520.19,245019.47,64105.59,705,8853.71,346779.13,1,100016.45,0.324,67,32.05,Middle_Class,1,Premium
8730,8731,33,248716.95,20726.41,13678.02,43155.34,34389.18,665,5269.68,7453.0,2,13915.86,0.493,21,65.81,Young_Budget,1,Premium
8731,8732,55,1472527.75,122710.65,48056.1,836720.0,266863.47,795,8405.46,82256.59,2,902974.65,0.104,65,29.4,Investor,0,Normal
8732,8733,36,642043.85,53503.65,28288.27,160438.23,182145.06,694,7666.84,131056.3,1,79326.02,0.256,49,38.19,Middle_Class,1,Premium
8733,8734,38,472645.17,39387.1,14175.99,149261.03,213128.55,809,4963.77,416298.05,0,53075.31,0.322,49,44.71,Middle_Class,1,Premium
8734,8735,38,615775.01,51314.58,27583.46,117538.84,131635.88,719,11562.86,282476.66,3,87008.15,0.23,26,52.18,Middle_Class,1,Premium
8735,8736,46,502954.61,41912.88,25795.15,9472.79,48821.81,610,21900.24,637985.59,2,21558.95,0.714,16,90.08,High_Risk,1,Premium
8736,8737,31,478125.98,39843.83,21797.64,124188.59,75729.15,725,6229.07,465254.07,1,49969.28,0.256,41,30.56,Middle_Class,1,Premium
8737,8738,34,301265.88,25105.49,11791.48,29928.7,150690.64,653,5457.34,162047.76,0,21838.32,0.354,19,73.24,Young_Budget,1,Premium
8738,8739,24,503317.46,41943.12,21017.36,38246.01,196660.17,661,11224.4,194866.43,0,19217.94,0.255,38,79.78,Young_Budget,1,Premium
8739,8740,40,1994750.69,166229.22,65040.35,790006.0,92346.32,800,17736.2,365982.65,0,446785.72,0.259,52,19.31,High_Income,0,Normal
8740,8741,43,1606554.52,133879.54,52692.77,542359.06,121282.54,758,21498.78,468957.72,1,245427.99,0.173,89,14.91,High_Income,0,Normal
8741,8742,47,808494.74,67374.56,32237.4,207280.42,160487.11,735,14077.42,61222.21,2,152845.43,0.348,33,37.08,Middle_Class,1,Premium
8742,8743,42,831425.43,69285.45,28379.5,151209.64,56073.19,678,11797.52,292700.03,1,65816.24,0.291,51,44.17,Middle_Class,1,Premium
8743,8744,26,321929.24,26827.44,12101.98,30455.63,65153.17,686,6084.88,23967.41,2,13097.71,0.204,18,75.48,Young_Budget,1,Premium
8744,8745,38,714194.09,59516.17,27759.87,116659.25,89351.39,754,10793.46,165341.31,1,98265.47,0.278,50,56.98,Middle_Class,1,Premium
8745,8746,54,616900.72,51408.39,18084.44,210940.02,60543.34,658,6771.06,106959.04,1,31755.62,0.319,37,58.73,Middle_Class,1,Premium
8746,8747,25,322735.43,26894.62,17284.08,46806.63,190906.67,664,7742.89,52743.83,1,24064.58,0.265,43,64.2,Young_Budget,1,Premium
8747,8748,34,501137.43,41761.45,19635.09,52627.82,252627.36,663,9615.84,110545.1,0,10480.21,0.448,22,58.65,Young_Budget,1,Premium
8748,8749,31,429999.24,35833.27,16364.19,25839.78,278402.3,679,7925.51,151766.63,0,26658.64,0.363,19,67.8,Young_Budget,1,Premium
8749,8750,21,428042.74,35670.23,23557.87,51665.4,290102.29,561,8043.06,249934.38,1,23346.68,0.289,33,77.99,Young_Budget,1,Premium
8750,8751,62,1480612.32,123384.36,40394.84,560323.52,118528.88,808,14938.45,417703.95,0,323454.48,0.207,85,34.6,High_Income,0,Normal
8751,8752,26,304077.75,25339.81,15606.29,51944.89,207497.94,580,5996.88,86358.53,1,10201.65,0.389,42,71.7,Young_Budget,1,Premium
8752,8753,39,640092.33,53341.03,24616.33,211101.4,125201.77,752,6963.81,436044.05,0,61854.23,0.316,35,50.15,Middle_Class,1,Premium
8753,8754,27,307666.09,25638.84,13032.28,23920.44,263432.21,639,5415.69,244693.02,1,22634.69,0.247,33,60.6,Young_Budget,1,Premium
8754,8755,31,532331.88,44360.99,41882.59,30628.05,161523.25,535,22516.96,560975.32,3,3547.74,0.755,21,76.28,High_Risk,1,Premium
8755,8756,65,1571236.9,130936.41,46090.18,623597.14,54412.51,804,11700.0,402597.31,0,1056382.58,0.141,92,6.48,Investor,0,Normal
8756,8757,33,389250.71,32437.56,16763.02,43316.0,12678.38,672,6544.35,22790.53,1,15328.96,0.404,40,73.93,Young_Budget,1,Premium
8757,8758,41,783988.84,65332.4,23686.38,134848.54,189885.56,722,8162.61,240522.33,3,107582.27,0.269,42,46.12,Middle_Class,1,Premium
8758,8759,24,364155.25,30346.27,15024.58,29665.8,168947.81,639,6240.83,68563.73,1,6228.4,0.279,37,78.41,Young_Budget,1,Premium
8759,8760,32,781573.05,65131.09,31188.07,237869.14,193193.02,729,14206.38,117657.6,2,111563.43,0.315,60,55.87,Middle_Class,1,Premium
8760,8761,29,352105.23,29342.1,19549.9,44857.06,213194.69,654,7974.04,69907.5,4,19300.75,0.217,18,81.94,Young_Budget,1,Premium
8761,8762,51,1542551.38,128545.95,52126.74,710433.76,192542.56,828,14821.68,974737.7,1,307415.31,0.234,92,12.61,High_Income,0,Normal
8762,8763,48,868235.51,72352.96,28509.68,231854.72,12352.12,702,8360.12,436839.87,0,145984.55,0.333,67,56.49,Middle_Class,1,Premium
8763,8764,34,327939.17,27328.26,6110.36,185751.68,201711.55,797,2208.08,89706.64,0,142169.18,0.115,103,23.77,Investor,1,Premium
8764,8765,28,344022.22,28668.52,16859.63,30663.85,283049.78,702,7998.17,153127.21,1,15296.49,0.384,32,61.73,Young_Budget,1,Premium
8765,8766,57,1449807.48,120817.29,33634.4,525348.87,133600.98,811,12074.25,70480.8,2,656221.26,0.103,79,20.43,Investor,0,Normal
8766,8767,41,1921969.23,160164.1,32255.93,932113.69,297741.84,772,7943.35,439165.07,3,1288757.7,0.162,120,28.0,Investor,0,Normal
8767,8768,27,443598.67,36966.56,23128.42,53333.65,278944.46,645,11735.73,117462.65,4,11512.15,0.369,39,62.39,Young_Budget,1,Premium
8768,8769,50,692779.36,57731.61,23054.05,239694.51,20214.15,677,6922.54,477051.72,2,110524.31,0.189,62,30.65,Middle_Class,1,Premium
8769,8770,22,434604.84,36217.07,21625.13,34814.66,211426.82,736,9612.15,142404.79,1,23941.05,0.447,24,68.58,Young_Budget,1,Premium
8770,8771,40,823626.7,68635.56,36852.21,163107.32,207077.1,710,16312.46,167245.15,2,61861.21,0.204,47,49.01,Middle_Class,1,Premium
8771,8772,38,380566.46,31713.87,12572.67,119102.39,260071.15,756,5880.86,478500.78,4,31270.49,0.181,41,52.01,Middle_Class,1,Premium
8772,8773,49,564351.28,47029.27,21525.48,167239.66,40324.41,740,6965.24,288381.23,0,109677.44,0.204,30,47.05,Middle_Class,1,Premium
8773,8774,52,729003.02,60750.25,28196.23,188363.05,61102.11,711,11419.13,419800.88,2,80385.7,0.375,30,41.46,Middle_Class,1,Premium
8774,8775,56,910140.37,75845.03,63893.56,89198.14,292377.52,624,55490.38,501599.4,1,3076.83,0.785,17,78.16,High_Risk,1,Premium
8775,8776,26,430261.38,35855.12,22433.24,40607.81,84805.42,643,7086.38,33841.61,0,17668.19,0.344,41,60.09,Young_Budget,1,Premium
8776,8777,33,581907.53,48492.29,31645.2,34574.29,298541.79,536,19292.67,380940.94,2,23999.01,0.741,52,77.93,High_Risk,1,Premium
8777,8778,32,488760.43,40730.04,25888.62,33544.54,234792.18,677,11002.66,220692.29,0,7362.46,0.278,21,73.77,Young_Budget,1,Premium
8778,8779,51,1868364.75,155697.06,37298.53,715571.88,274450.34,802,6078.94,223574.41,1,1068069.49,0.234,80,27.96,Investor,0,Normal
8779,8780,49,1092285.26,91023.77,33654.01,362884.83,189492.55,741,10212.96,390284.9,2,168517.02,0.371,44,59.39,Middle_Class,1,Premium
8780,8781,27,416525.97,34710.5,24272.36,45419.81,295406.55,645,10139.6,149602.23,1,6157.26,0.389,22,63.25,Young_Budget,1,Premium
8781,8782,41,1744499.37,145374.95,29780.69,643697.29,40110.99,820,5918.31,671585.35,1,711561.34,0.123,125,18.03,Investor,0,Normal
8782,8783,52,924174.01,77014.5,35270.02,305498.65,61111.81,753,9386.7,387401.51,0,132591.83,0.381,37,58.92,Middle_Class,1,Premium
8783,8784,51,1911213.46,159267.79,42271.33,525830.98,144475.1,827,11314.1,443534.54,3,755457.72,0.208,85,33.14,High_Income,0,Normal
8784,8785,56,1471880.9,122656.74,42853.71,423227.59,48331.66,804,10559.32,509888.9,1,267808.87,0.297,66,24.04,High_Income,0,Normal
8785,8786,37,962410.61,80200.88,29863.13,252178.96,88745.9,712,14166.34,320833.88,1,150511.22,0.163,37,46.59,Middle_Class,1,Premium
8786,8787,28,786727.8,65560.65,33698.64,252017.19,152297.12,709,11888.81,107773.91,2,47612.12,0.205,51,40.6,Middle_Class,1,Premium
8787,8788,60,1672217.51,139351.46,40607.09,611736.2,62169.3,802,10201.57,214229.74,0,427332.7,0.191,90,30.3,High_Income,0,Normal
8788,8789,28,263678.24,21973.19,15179.66,39237.58,284181.78,629,6800.01,131751.8,0,13600.47,0.328,37,61.56,Young_Budget,1,Premium
8789,8790,47,1418162.37,118180.2,50300.54,556889.99,199909.33,779,15383.99,691960.34,0,314981.77,0.153,78,20.8,High_Income,0,Normal
8790,8791,43,1536897.01,128074.75,38682.47,669963.03,247367.34,764,10103.94,435712.55,1,770944.58,0.205,61,7.61,Investor,0,Normal
8791,8792,33,265133.69,22094.47,12895.71,38824.2,291440.91,692,6188.08,10141.34,0,7883.74,0.339,29,68.24,Young_Budget,1,Premium
8792,8793,25,361469.8,30122.48,20077.41,59138.15,17466.78,661,7939.27,68186.25,1,8287.45,0.209,26,68.83,Young_Budget,1,Premium
8793,8794,51,2108822.35,175735.2,71944.58,863560.49,99951.08,817,19103.74,961473.04,0,372648.71,0.148,96,17.03,High_Income,0,Normal
8794,8795,30,609947.43,50828.95,21331.9,135490.02,208315.71,737,6527.99,107498.68,2,36062.79,0.213,56,30.17,Middle_Class,1,Premium
8795,8796,30,869803.04,72483.59,27504.04,179946.71,26533.54,684,10423.8,399109.53,2,101141.53,0.319,29,45.14,Middle_Class,1,Premium
8796,8797,21,493109.39,41092.45,27771.55,75130.95,28984.22,706,13144.87,28759.04,2,6840.43,0.292,21,72.69,Young_Budget,1,Premium
8797,8798,34,873721.81,72810.15,33021.83,288293.86,245153.13,714,8816.69,470789.25,2,166773.84,0.204,34,58.06,Middle_Class,1,Premium
8798,8799,30,417762.54,34813.54,22965.79,51340.92,113038.54,718,10238.23,35933.21,1,17376.51,0.451,26,55.0,Young_Budget,1,Premium
8799,8800,46,658134.54,54844.55,24345.4,184050.9,246597.68,662,11228.1,177043.65,0,54889.85,0.34,53,52.71,Middle_Class,1,Premium
8800,8801,67,1859101.32,154925.11,58640.56,679000.84,111283.47,804,17636.61,561717.56,0,811584.91,0.107,75,5.53,Investor,0,Normal
8801,8802,41,1094057.67,91171.47,45915.48,214872.02,237061.32,729,17788.31,267435.48,1,180986.11,0.245,28,53.77,Middle_Class,1,Premium
8802,8803,35,723593.79,60299.48,23594.95,120138.77,49555.61,698,8930.26,469984.88,0,79422.24,0.321,27,33.77,Middle_Class,1,Premium
8803,8804,28,636865.21,53072.1,36772.62,48068.21,123075.95,551,28889.6,884300.94,1,25254.16,0.749,12,93.01,High_Risk,1,Premium
8804,8805,61,1610527.84,134210.65,44588.46,522901.24,278989.39,840,17009.73,203620.58,1,323174.47,0.129,67,16.2,High_Income,0,Normal
8805,8806,67,1435215.45,119601.29,36343.96,779670.94,214370.45,822,11729.78,254510.71,0,862540.24,0.099,96,24.44,Investor,0,Normal
8806,8807,33,679978.05,56664.84,31062.03,128640.86,17854.83,738,12328.71,221765.91,0,45169.23,0.231,46,57.33,Middle_Class,1,Premium
8807,8808,52,703055.4,58587.95,20198.63,294607.87,184739.46,774,7085.39,520663.04,3,338768.5,0.083,84,7.88,Investor,0,Normal
8808,8809,34,312036.91,26003.08,15666.24,54347.91,63632.06,671,4769.98,153176.43,1,7294.89,0.435,27,81.03,Young_Budget,1,Premium
8809,8810,25,426306.24,35525.52,24248.46,31748.47,247553.35,647,11033.43,13874.9,2,16957.21,0.365,41,61.85,Young_Budget,1,Premium
8810,8811,26,360091.79,30007.65,15882.43,59106.58,103483.36,606,6101.49,198937.09,0,19197.72,0.41,37,78.39,Young_Budget,1,Premium
8811,8812,40,496241.67,41353.47,19306.4,152005.28,220147.58,633,5166.8,319262.7,1,75728.37,0.214,55,47.39,Middle_Class,1,Premium
8812,8813,55,948788.55,79065.71,16374.76,520211.86,266640.05,810,5325.24,316007.8,0,651103.22,0.144,91,10.56,Investor,0,Normal
8813,8814,35,971566.57,80963.88,30091.14,327334.11,176672.44,666,9037.31,487864.33,1,188868.72,0.263,68,38.75,Middle_Class,1,Premium
8814,8815,40,2225883.37,185490.28,74097.41,624133.58,143800.62,764,23793.55,690402.35,1,362937.6,0.218,96,16.61,High_Income,0,Normal
8815,8816,35,2130936.03,177578.0,59117.26,818372.99,215135.38,760,21934.26,433164.39,1,708549.03,0.148,84,19.45,High_Income,0,Normal
8816,8817,50,1918484.19,159873.68,70806.71,738110.45,188845.74,784,29226.2,702747.45,2,715255.63,0.173,90,32.44,High_Income,0,Normal
8817,8818,34,833333.98,69444.5,29568.26,246940.29,154246.91,687,12377.46,299824.33,2,82477.86,0.345,26,30.31,Middle_Class,1,Premium
8818,8819,60,1791263.35,149271.95,65852.31,731588.23,234855.39,782,14853.2,197204.29,1,539437.18,0.287,50,12.02,High_Income,0,Normal
8819,8820,34,826882.25,68906.85,33195.19,288841.29,247017.14,730,11197.32,103748.46,0,64183.09,0.376,37,48.73,Middle_Class,1,Premium
8820,8821,23,400301.19,33358.43,20706.29,39785.97,89455.23,623,10329.75,13426.85,0,6483.2,0.411,25,80.36,Young_Budget,1,Premium
8821,8822,28,446627.24,37218.94,35134.26,40622.23,139345.34,579,26140.21,256691.39,2,12703.77,0.472,18,94.77,High_Risk,1,Premium
8822,8823,21,578050.73,48170.89,32525.31,114620.9,223005.61,545,10641.17,78934.32,2,8159.03,0.324,21,77.64,Young_Budget,1,Premium
8823,8824,25,494961.62,41246.8,19769.04,79827.12,154068.85,643,8991.25,2317.92,1,13732.92,0.217,41,64.34,Young_Budget,1,Premium
8824,8825,56,1510675.03,125889.59,36771.94,783188.7,106015.9,773,5896.27,689652.22,0,954000.61,0.21,93,18.71,Investor,0,Normal
8825,8826,41,655556.79,54629.73,28761.2,222635.66,58303.27,668,10229.55,311555.6,1,87904.02,0.165,45,53.37,Middle_Class,1,Premium
8826,8827,39,1760344.93,146695.41,45259.36,801093.62,54605.52,764,9791.21,986034.85,2,695262.78,0.252,89,34.0,High_Income,0,Normal
8827,8828,40,957110.02,79759.17,42627.38,319564.83,85330.49,688,13173.69,338898.04,1,74521.63,0.347,61,55.06,Middle_Class,1,Premium
8828,8829,37,678175.41,56514.62,28554.6,183973.61,230106.38,739,8475.48,140747.96,2,84285.85,0.38,46,44.72,Middle_Class,1,Premium
8829,8830,45,644481.04,53706.75,20934.93,147398.61,40135.04,690,6016.53,172346.96,0,72094.87,0.268,55,52.7,Middle_Class,1,Premium
8830,8831,45,492516.7,41043.06,16454.5,138431.58,87941.46,751,5102.73,154936.59,4,94087.36,0.335,45,52.77,Middle_Class,1,Premium
8831,8832,36,657793.0,54816.08,27564.27,205027.68,99490.05,709,7878.75,384226.66,0,86152.39,0.378,43,54.41,Middle_Class,1,Premium
8832,8833,58,1281182.03,106765.17,30173.59,350986.48,184874.45,791,9429.22,287517.98,2,276812.39,0.205,95,22.79,High_Income,0,Normal
8833,8834,46,553218.32,46101.53,22466.22,112839.47,114338.42,724,7902.26,173881.87,3,82117.45,0.241,60,32.17,Middle_Class,1,Premium
8834,8835,37,223740.0,18645.0,17006.07,8527.91,48368.39,625,12062.55,278012.44,4,3385.71,0.816,35,76.5,High_Risk,1,Premium
8835,8836,30,353319.57,29443.3,19570.92,24636.21,197810.91,620,5985.17,37205.93,4,21406.0,0.264,31,55.25,Young_Budget,1,Premium
8836,8837,44,753060.71,62755.06,30641.31,180776.3,177474.52,753,8229.85,295392.9,1,137864.89,0.254,44,36.51,Middle_Class,1,Premium
8837,8838,57,2079465.14,173288.76,67233.26,622028.91,214219.81,795,16907.49,585018.0,0,600338.36,0.19,56,21.24,High_Income,0,Normal
8838,8839,35,437233.92,36436.16,24204.45,37462.63,170580.59,586,19501.67,304424.06,2,8878.02,0.839,27,79.42,High_Risk,1,Premium
8839,8840,29,519407.22,43283.94,28334.5,41106.78,54587.93,671,10818.52,89358.38,1,26240.55,0.435,41,82.42,Young_Budget,1,Premium
8840,8841,64,993696.36,82808.03,23279.81,408789.41,113413.7,775,6651.9,901105.83,1,174481.48,0.216,42,16.56,High_Income,1,Premium
8841,8842,54,1400549.95,116712.5,29119.54,825474.02,33913.38,794,7757.66,632159.4,1,782169.59,0.168,110,22.49,Investor,0,Normal
8842,8843,53,402836.49,33569.71,11789.06,133100.47,68485.96,698,3714.34,129555.35,0,47440.2,0.308,67,44.31,Middle_Class,1,Premium
8843,8844,63,1115518.33,92959.86,29934.62,550382.02,204197.44,784,7797.12,318497.78,1,383070.73,0.092,120,24.52,Investor,0,Normal
